,Unnamed: 0,Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,XRF_adjusted_depth,Wireline_Depth,Na,Mg,Al,Si,P,S,K,Ca,Ti,Mn,Fe,Ba,V,Cr,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo,Formation,Formation_2,Outliers,Chemofacies_PCA,PCA1,PCA2,Chemofacies_train,Chemofacies_NN,Prob1,Prob2,Prob3,Prob4,Prob10,Prob20
51,51,Public,3978,C04,B04,101,3986.42,,3976.42,0.52,2.18,0.62,2.67,0.003,0.46,0.11,26.29,0.02,211.39,0.85,111.0,126.32,40.0,4.16,15.25,22.77,21.64,6.0,22.19,25.0,6,2.0,10.33,10.0,771.77,7.22,21.83,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-3.0918007422452973,0.9134807398962144,,1.0,0.8688742493739229,5.3777569227906674e-08,5.697869144913965e-05,0.00521538770186424,0.12519238964405985,0.0006609408111346661
52,52,Public,3978,C04,B04,107,3986.92,,3976.92,0.46,0.29,1.27,10.08,0.27,1.04,0.19,24.44,0.08,187.27,0.97,471.71,564.71,66.24,6.09,98.2,63.07,231.64,7.9,24.03,25.0,6,2.95,14.78,19.64,1267.75,9.88,28.74,5.52,35.69,Eagle Ford,Lower Eagle Ford,False,1,2.062116059729055,-0.3271375323556826,,4.0,4.63615533540955e-06,7.984442208952277e-05,0.021743503719383175,0.9781699827297969,2.1706517937636853e-07,1.8159082155058903e-06
53,53,Public,3978,C04,B04,113,3987.42,,3977.42,0.41,0.35,1.15,10.58,0.17,0.75,0.18,24.42,0.05,213.12,0.69,111.0,281.62,67.07,5.01,51.43,40.5,174.17,7.84,14.87,25.0,6,2.34,5.74,21.17,1346.04,10.33,26.05,5.94,9.1,Eagle Ford,Lower Eagle Ford,False,1,-0.6418177825714203,-0.2437200340264306,,4.0,5.963564061765037e-06,1.630323771625829e-10,5.103332072447559e-08,0.9999939550968656,3.0034804796987065e-08,1.0791477317957786e-10
54,54,Public,3978,C04,B04,115,3987.58,,3977.58,0.52,0.25,1.73,10.32,0.16,0.91,0.22,24.31,0.06,182.51,0.82,111.0,339.77,69.26,6.26,73.16,54.24,120.23,6.42,23.19,25.0,6,2.97,16.27,19.56,1019.71,15.41,51.56,7.97,8.82,Eagle Ford,Lower Eagle Ford,False,4,1.4655115246480803,2.040649413106211,,4.0,0.00010447184954650469,5.600537635507711e-05,2.4583928353226915e-05,0.9998134626342031,9.853195571178865e-07,4.908919849910116e-07
55,55,Public,3978,C04,B04,117,3987.75,,3977.75,0.55,0.1,1.35,11.64,0.16,0.83,0.24,18.89,0.07,192.09,0.92,111.0,132.58,92.54,6.76,58.96,42.94,95.26,8.52,16.37,25.0,6,3.14,24.87,10.0,840.09,17.69,46.7,8.68,6.0,Eagle Ford,Lower Eagle Ford,False,4,1.9657402311103689,4.397216470899407,,2.0,0.0020822676031395527,0.9300826919541936,0.00014588886148489538,0.06741467916672256,1.151167905569145e-06,0.0002733212465537909
56,56,Public,3978,C04,B04,119,3987.92,,3977.92,0.55,0.04,1.02,9.44,0.2,0.67,0.14,22.3,0.04,200.34,0.74,111.0,93.49,74.37,5.72,43.37,39.23,75.06,6.53,14.69,25.0,6,2.54,11.92,15.03,1081.34,10.46,19.95,6.9,6.0,Eagle Ford,Lower Eagle Ford,False,1,-0.9062266113967272,1.566121639628373,,4.0,2.9635312363855457e-05,2.073226564936975e-06,9.635477178337386e-06,0.9999578186798822,7.739928054984147e-07,6.331120526170022e-08
57,57,Public,3988,C04,B05,1,3988.08,,3978.08,0.49,0.41,1.02,10.46,0.22,0.72,0.16,23.9,0.05,211.13,0.72,111.0,106.55,74.84,6.14,48.26,37.68,64.15,7.95,14.43,25.0,6,2.55,10.49,17.73,1119.97,13.7,21.5,6.21,6.0,Eagle Ford,Lower Eagle Ford,False,1,-0.7347561534099011,1.569517188018264,,4.0,3.965257756198947e-05,3.037258394861684e-06,8.653716851709464e-06,0.9999476702264214,9.067491557495538e-07,7.947161423836034e-08
58,58,Public,3988,C04,B05,3,3988.25,,3978.25,0.56,0.04,0.75,5.0,0.19,0.74,0.11,25.6,0.05,197.19,0.9,111.0,99.44,47.28,5.19,57.71,45.36,64.28,7.19,19.67,25.0,6,2.35,8.0,15.91,1347.92,9.2,18.72,5.02,6.0,Eagle Ford,Lower Eagle Ford,False,1,-1.6555952447867917,-0.1702285125488564,,4.0,2.280600797103962e-05,3.103335073416562e-09,6.91179961688522e-08,0.9999769235099596,1.9769162944865077e-07,5.69108638581112e-10
59,59,Public,3988,C04,B05,5,3988.42,,3978.42,0.55,0.04,0.15,4.16,0.11,0.37,0.07,29.67,0.02,200.57,0.65,111.0,62.45,40.0,7.87,23.34,29.95,45.45,6.0,12.35,25.0,6,2.0,5.0,23.27,1440.61,5.0,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.348422430340565,-0.8271840521086314,,4.0,0.03938547012110934,9.86587129172151e-09,4.2868937581273655e-07,0.9605674433389166,4.64509964872584e-05,1.9698823976616452e-07
60,60,Public,3988,C04,B05,7,3988.58,,3978.58,0.37,0.68,0.57,3.03,0.01,0.5,0.09,35.73,0.02,297.55,0.75,111.0,44.91,40.0,6.43,17.55,28.34,29.51,6.0,11.53,25.0,6,2.0,5.0,10.0,1144.38,5.64,18.48,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-5.182551801706964,0.3086243068079971,,1.0,0.9978868818465818,2.449756440744461e-11,4.237632399050465e-08,0.0014200160773472986,0.0006908215323690102,2.238142880334569e-06
61,61,Public,3988,C04,B05,9,3988.75,,3978.75,0.44,0.09,0.2,3.68,0.003,0.56,0.06,31.62,0.01,231.62,0.79,111.0,30.0,40.0,5.54,20.42,30.1,69.32,6.0,17.74,25.0,6,2.04,5.0,15.58,1255.02,5.0,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.392373449292604,-0.9163669299369622,,1.0,0.9882256232829646,1.951660107432156e-10,2.078260048318262e-08,0.011715383704975983,5.8287524832863177e-05,6.845094600834045e-07
62,62,Public,3988,C04,B05,11,3988.92,,3978.92,0.43,0.37,0.24,4.0,0.003,0.37,0.07,33.83,0.02,217.8,0.66,111.0,47.65,40.0,6.66,21.22,27.51,25.08,6.0,12.77,25.0,6,2.0,5.0,10.0,1176.77,5.71,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.9679270409330325,-0.1900924165127754,,1.0,0.9945830603728215,2.559552827606662e-10,6.492757639025666e-08,0.005099539207397259,0.00031475065348881854,2.5845827608483534e-06
63,63,Public,3988,C04,B05,13,3989.08,,3979.08,0.5,0.4,0.27,4.86,0.06,0.37,0.07,30.99,0.02,232.84,0.64,111.0,37.95,40.0,7.26,14.29,25.77,27.98,6.0,12.49,25.0,6,2.05,5.0,20.39,1281.91,5.0,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.687566542869647,-0.3518206740199354,,1.0,0.8667984531358796,5.042878659882687e-09,1.4189924360082482e-07,0.13306439378251336,0.00013551791555516286,1.4882239296187494e-06
64,64,Public,3988,C04,B05,15,3989.25,,3979.25,0.49,0.89,0.61,5.17,0.12,0.63,0.12,30.27,0.03,209.47,0.8,111.0,61.67,40.0,6.97,26.66,30.21,29.89,6.0,15.9,25.0,6,2.03,5.0,18.38,1504.23,5.95,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-3.641898179956889,-0.9711960989526598,,4.0,0.46597992868183397,8.796657914998425e-09,3.9168909222177294e-07,0.5338553931723811,0.00016322320618492993,1.0544538498595921e-06
65,65,Public,3988,C04,B05,17,3989.42,,3979.42,0.51,1.39,1.46,9.6,0.23,0.79,0.24,21.6,0.06,249.62,0.87,111.0,80.46,69.23,5.27,40.43,38.51,70.08,8.68,17.77,25.0,6,2.88,19.43,11.52,987.52,14.66,38.45,5.36,6.0,Eagle Ford,Lower Eagle Ford,False,4,0.3385348779011922,2.956124277341818,,4.0,0.00563775889304965,0.02159986035824058,0.0007303522079825289,0.9717790201339324,6.266823886541703e-05,0.00019034016792946948
66,66,Public,3988,C04,B05,19,3989.58,,3979.58,0.48,0.49,1.1,4.65,0.02,0.49,0.11,29.8,0.03,218.09,0.69,111.0,36.98,40.0,5.91,13.45,27.23,41.9,6.0,10.88,25.0,6,2.0,5.0,11.19,1127.78,10.54,12.34,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-3.8842231023602487,0.7899630715275211,,1.0,0.9574072365899942,8.440526335898512e-09,7.314163982158271e-07,0.04165205925445143,0.0009281221699757446,1.1842128654047074e-05
67,67,Public,3988,C04,B05,21,3989.75,,3979.75,0.46,0.8,0.57,4.09,0.003,0.31,0.11,33.0,0.03,247.95,0.69,111.0,30.0,40.0,6.65,15.9,26.74,26.33,6.01,11.78,25.0,6,2.13,6.27,12.24,1116.61,5.23,8.23,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.667084526592286,0.3387019138901445,,1.0,0.9868535248536158,1.7476153660834541e-09,2.555969996948397e-07,0.01249897855594752,0.0006405665836011037,6.672662220398755e-06
68,68,Public,3988,C04,B05,23,3989.92,,3979.92,0.36,0.58,1.17,4.0,0.04,0.58,0.15,34.17,0.03,238.27,0.83,111.0,48.82,40.0,6.73,14.95,28.52,24.89,6.0,14.36,25.0,6,2.0,5.02,10.0,1074.87,6.09,23.67,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.107475381181319,0.2908864196859803,,1.0,0.9939373245556964,3.7833664047569454e-10,3.5776992308280794e-07,0.003669940218464223,0.0023815600723521464,1.0817005227453332e-05
69,69,Public,3988,C04,B05,25,3990.08,,3980.08,0.62,0.31,1.37,7.16,0.17,0.52,0.11,22.65,0.03,237.08,0.67,111.0,105.18,48.84,6.53,31.65,28.19,48.89,6.14,13.62,25.0,6,2.33,12.41,11.55,1148.59,10.1,15.71,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-2.560255609958755,2.0353012431599926,,4.0,0.0023979493181746697,2.855018355564614e-06,2.414592258177895e-05,0.9975173958040944,5.575388106809838e-05,1.900055725597912e-06
70,70,Public,3988,C04,B05,27,3990.25,,3980.25,0.48,0.94,0.56,6.29,0.46,0.74,0.12,24.06,0.04,233.6,0.76,111.0,120.15,56.31,6.75,43.46,38.02,87.26,6.0,19.17,25.0,6,2.26,8.48,14.88,1128.76,14.07,18.73,6.18,6.54,Eagle Ford,Lower Eagle Ford,False,2,-1.5260474448071113,0.9006794279299474,,4.0,8.925725057757735e-05,1.4474235273264352e-07,2.5664003297481875e-06,0.9999063636229281,1.6349006953988937e-06,3.308311657208377e-08
71,71,Public,3988,C04,B05,29,3990.42,,3980.42,0.48,2.26,0.81,7.8,0.15,0.87,0.15,24.32,0.04,253.26,0.83,111.0,140.01,63.95,6.25,43.39,32.32,68.93,6.58,21.24,25.0,6,2.63,12.18,18.48,1095.61,9.96,18.12,5.0,6.9,Eagle Ford,Lower Eagle Ford,False,2,-1.445512441051043,0.8682982031115343,,4.0,0.0002744838410270068,8.16577208571037e-07,4.648107241014395e-06,0.9997124769271931,7.432063746388953e-06,1.424835839720093e-07
72,72,Public,3988,C04,B05,31,3990.58,,3980.58,0.53,1.28,1.37,10.47,0.28,1.37,0.23,17.37,0.08,221.36,1.28,111.0,191.08,90.88,3.64,85.99,53.08,124.53,8.34,28.65,25.0,6,3.32,19.56,25.48,867.31,15.06,52.0,6.5,27.76,Eagle Ford,Lower Eagle Ford,False,4,3.6217456045176,1.849232153503165,,3.0,7.720298164299824e-07,0.3617010677633101,0.6329893502380187,0.005150591951217141,2.13158095037387e-09,0.00015821588605657334
73,73,Public,3988,C04,B05,33,3990.75,,3980.75,0.56,0.47,1.55,9.81,0.29,1.75,0.22,15.69,0.09,170.9,1.73,111.0,216.29,81.42,7.56,95.73,61.88,131.99,8.95,37.04,25.0,6,3.08,13.8,27.44,831.24,11.96,55.93,8.92,45.25,Eagle Ford,Lower Eagle Ford,False,4,4.523258076262424,1.217377293363774,,3.0,3.484851061857907e-07,0.0744443424538059,0.9242404938277623,1.1495866637309815e-05,4.417032063705694e-09,0.0013033149496565286
74,74,Public,3988,C04,B05,35,3990.92,,3980.92,0.4,0.08,1.15,10.03,0.26,1.2,0.18,22.11,0.07,199.67,1.02,292.45,418.58,77.05,5.39,97.33,62.58,133.69,8.36,25.8,25.0,6,2.72,8.0,26.3,1169.35,7.49,16.94,5.68,39.92,Eagle Ford,Lower Eagle Ford,False,1,1.449777757578479,-1.1009268409571975,,4.0,5.109857593487177e-07,4.965434687741421e-07,0.0016986409405182667,0.9983002559955866,6.310240575238123e-08,3.2432261418826925e-08
75,75,Public,3988,C04,B05,37,3991.08,,3981.08,0.49,0.52,1.12,9.3,0.23,1.53,0.14,21.91,0.06,190.12,1.27,111.0,405.63,68.37,4.76,94.47,61.91,148.9,8.53,31.12,25.0,6,2.5,10.84,16.54,1247.66,10.18,12.91,5.23,35.87,Eagle Ford,Lower Eagle Ford,False,1,1.504284303638054,-0.7899943402919661,,4.0,5.328842973752844e-07,1.4112892571440105e-06,0.012231494308012717,0.9877664030130081,5.6942273561685936e-08,1.015631511595401e-07
76,76,Public,3988,C04,B05,39,3991.25,,3981.25,0.55,0.31,1.21,10.44,0.16,0.91,0.19,22.64,0.06,198.18,0.83,111.0,436.5,79.34,5.94,70.23,50.5,91.12,8.56,19.48,25.0,6,2.69,14.87,15.14,1059.77,9.07,14.0,5.19,33.6,Eagle Ford,Lower Eagle Ford,False,1,0.389877185471359,1.2040603530446738,,4.0,0.00011268699455780713,2.516762453699287e-05,3.7770371479349796e-05,0.999821507820806,2.2829621983213616e-06,5.842264215141662e-07
77,77,Public,3988,C04,B05,41,3991.42,,3981.42,0.55,0.18,1.11,7.45,0.21,0.93,0.2,24.04,0.06,173.5,0.91,111.0,488.86,50.97,4.84,110.12,67.95,216.81,7.04,25.17,25.0,6,2.97,13.64,23.43,1192.17,8.21,22.89,5.63,56.35,Eagle Ford,Lower Eagle Ford,False,1,1.4418720098614166,-0.977902835625089,,4.0,5.279859072180023e-06,2.332719980034318e-05,0.0078630716530577,0.9921070300043816,3.8298357475336407e-07,9.08300113353724e-07
78,78,Public,3988,C04,B05,43,3991.58,,3981.58,0.5,0.52,1.09,7.89,0.18,1.07,0.17,25.98,0.06,170.48,1.01,111.0,374.33,57.51,4.8,77.44,52.63,90.4,6.72,28.18,25.0,6,2.68,8.57,24.02,1308.05,6.39,6.2,5.99,35.9,Eagle Ford,Lower Eagle Ford,False,1,0.3062006509803985,-1.5953499917001577,,4.0,2.6689188701273836e-06,7.55702497617615e-09,4.1040117069839786e-07,0.9999968693111969,4.334782990369222e-08,4.63907378949073e-10
79,79,Public,3988,C04,B05,45,3991.75,,3981.75,0.66,0.04,0.65,8.43,0.16,0.62,0.14,21.11,0.04,197.37,0.7,111.0,342.38,55.12,6.86,72.01,47.44,86.55,7.49,19.04,25.0,6,2.83,12.87,22.3,1119.84,11.03,14.87,6.16,21.53,Eagle Ford,Lower Eagle Ford,False,1,-0.5360741523637673,1.1545495746024983,,4.0,0.000602902594992409,3.786704420079539e-05,4.568117597907712e-05,0.9992852775051498,2.5667061176756694e-05,2.604618501050978e-06
80,80,Public,3988,C04,B05,49,3992.08,,3982.08,0.52,0.32,1.23,8.37,0.14,0.78,0.22,26.5,0.06,183.65,0.76,111.0,495.71,68.17,5.29,84.22,52.97,104.45,6.77,24.42,25.0,6,3.08,13.16,26.02,1236.25,11.08,12.65,5.0,32.77,Eagle Ford,Lower Eagle Ford,False,1,0.5131724107465722,-0.2159310592362623,,4.0,3.981043849668016e-06,3.1010691981489383e-07,3.123627189996143e-06,0.999992520675327,5.9113843821731896e-08,5.432869609624377e-09
81,81,Public,3988,C04,B05,51,3992.25,,3982.25,0.49,0.4,0.93,9.25,0.19,0.84,0.16,26.12,0.05,184.52,0.83,111.0,460.88,56.8,7.0,70.66,46.33,92.25,6.54,15.88,25.0,6,2.41,10.48,11.72,1392.45,8.09,5.0,5.0,29.02,Eagle Ford,Lower Eagle Ford,False,1,-1.2452985846172613,-0.2380849245571326,,4.0,4.8639666128927015e-05,5.257708868288776e-08,4.516980560659726e-07,0.9999500755470705,7.744514425349317e-07,6.060213231591964e-09
82,82,Public,3988,C04,B05,53,3992.42,,3982.42,0.55,0.04,0.76,6.02,0.16,0.71,0.13,24.7,0.04,177.07,0.73,111.0,413.2,45.91,5.24,94.91,47.48,105.48,6.0,21.04,25.0,6,2.58,5.0,27.87,1384.08,5.0,5.0,5.0,55.81,Eagle Ford,Lower Eagle Ford,False,1,-1.1505946839751162,-1.978726910097255,,4.0,4.67253544550925e-06,1.0378502708751327e-09,3.367741645438168e-08,0.9999952554366583,3.720610541711895e-08,1.0652376650088679e-10
83,83,Public,3988,C04,B05,55,3992.58,,3982.58,0.48,0.04,0.69,6.01,0.13,0.75,0.15,27.8,0.04,182.07,0.79,111.0,437.53,40.0,5.19,71.58,42.66,93.78,6.39,14.26,25.0,6,2.12,5.78,13.87,1440.26,5.0,5.0,5.0,38.64,Eagle Ford,Lower Eagle Ford,False,2,-2.172712270209966,-1.5000396851142173,,4.0,0.002915778169489722,6.1009203792575095e-09,4.075743703303904e-07,0.9970754055211022,8.370644096326912e-06,3.1990021146811947e-08
84,84,Public,3988,C04,B05,57,3992.75,,3982.75,0.46,0.13,0.66,7.03,0.12,0.7,0.13,26.83,0.04,198.47,0.68,111.0,407.14,40.0,5.31,113.73,65.09,142.04,8.43,29.95,25.0,6,3.19,14.93,25.7,1317.87,5.97,13.29,5.85,83.42,Eagle Ford,Lower Eagle Ford,False,1,0.114801729788106,-1.6934825976753642,,4.0,8.281824745514707e-06,8.760949597455893e-08,1.4658406995821996e-06,0.9999899828960422,1.7753488436982394e-07,4.29413237283133e-09
85,85,Public,3988,C04,B05,59,3992.92,,3982.92,0.5,0.04,1.08,7.38,0.23,0.98,0.19,23.75,0.07,165.56,1.06,111.0,568.52,50.32,3.36,130.54,74.22,179.71,9.19,31.66,25.0,6,3.12,14.18,24.8,1347.84,5.0,15.53,6.31,87.75,Eagle Ford,Lower Eagle Ford,False,1,2.448473244135692,-2.300380894638374,,3.0,1.6300922101850146e-07,2.0718966849233122e-05,0.9253808239909046,0.07459589724381278,3.8701399929332324e-08,2.358087812437715e-06
86,86,Public,3988,C04,B05,61,3993.08,,3983.08,0.52,0.04,0.16,4.63,0.08,0.32,0.07,30.47,0.01,202.72,0.64,111.0,126.44,40.0,7.47,23.59,23.16,32.19,6.0,10.11,25.0,6,2.02,9.14,10.0,1275.56,5.17,5.0,5.0,8.69,Eagle Ford,Lower Eagle Ford,False,2,-4.703100978492411,0.2383557930833241,,1.0,0.6035179953612436,2.9679668930042433e-08,5.231303105665658e-07,0.39627488857449394,0.00020369069703658925,2.8725572463454983e-06
87,87,Public,3988,C04,B05,63,3993.25,,3983.25,0.48,0.25,0.13,4.77,0.02,0.33,0.06,31.02,0.01,175.16,0.66,111.0,84.26,40.0,7.48,18.16,23.34,28.95,6.0,11.47,25.0,6,2.0,5.0,10.0,1371.11,5.0,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.883135948130301,-0.4804551977682703,,1.0,0.9003558279397453,1.5343548919870068e-09,5.504734046267116e-08,0.0995605042754245,8.288844535415522e-05,7.227577805821297e-07
88,88,Public,3988,C04,B05,65,3993.42,,3983.42,0.45,0.59,0.21,2.69,0.003,0.58,0.09,35.27,0.01,201.32,0.76,111.0,72.44,40.0,6.73,23.24,28.54,26.24,6.0,13.23,25.0,6,2.08,5.0,13.0,1160.87,5.0,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.653668650192022,-0.6302254488529083,,1.0,0.9879258327837298,1.635593564274488e-09,1.7810835008432014e-07,0.011638384657064217,0.00043045258555796773,5.150229704290001e-06
89,89,Public,3988,C04,B05,67,3993.58,,3983.58,0.54,0.21,0.22,4.13,0.04,0.27,0.07,30.59,0.01,201.1,0.61,111.0,89.88,40.0,6.66,23.21,26.75,35.8,6.0,10.54,25.0,6,2.03,5.0,17.83,1309.35,5.0,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.62893452087722,-0.4456113713397108,,1.0,0.8267317856680662,5.835840201832114e-09,1.5916575548055162e-07,0.1731282343113251,0.00013839041240682024,1.4246066062638265e-06
90,90,Public,3988,C04,B05,69,3993.75,,3983.75,0.44,0.8,1.99,11.88,0.3,1.69,0.26,21.96,0.09,176.58,1.04,387.32,879.47,69.75,5.46,122.92,71.77,224.64,8.76,22.69,25.0,6,3.18,13.47,28.01,1063.19,5.37,26.61,6.7,90.92,Eagle Ford,Lower Eagle Ford,False,3,4.190529321722917,-1.2446896119440316,,3.0,8.985276141235778e-10,6.78844673155589e-06,0.9999195225271221,7.2157269705562e-05,4.557380423794888e-10,1.5304021753105188e-06
91,91,Public,3988,C04,B05,71,3993.92,,3983.92,0.49,0.22,1.18,9.61,0.23,0.89,0.2,23.72,0.06,181.97,0.91,111.0,586.54,60.83,6.97,78.07,50.16,118.31,6.0,20.32,25.0,6,2.66,9.07,21.38,1309.06,8.63,5.0,5.49,37.08,Eagle Ford,Lower Eagle Ford,False,1,-0.0163723578069231,-0.6346944612566006,,4.0,7.621179759285942e-06,1.4606138994898743e-07,1.9165682128139244e-06,0.9999901148498913,1.9568667825698066e-07,5.654068367733406e-09
92,92,Public,3988,C04,B05,73,3994.08,,3984.08,0.42,0.52,0.75,9.68,0.16,0.74,0.13,26.72,0.04,219.83,0.69,111.0,410.55,45.89,7.22,74.11,39.76,68.25,6.0,16.61,25.0,6,2.35,7.51,15.76,1274.19,6.26,5.0,5.21,32.22,Eagle Ford,Lower Eagle Ford,False,2,-2.302028788926887,-0.5454237933494419,,4.0,0.0045290934553286885,3.6584929741964765e-07,4.725551884471612e-06,0.9954182064343168,4.7070268228053675e-05,5.384409447012378e-07
93,93,Public,3988,C04,B05,75,3994.25,,3984.25,0.76,0.04,0.8,8.85,0.2,0.71,0.17,18.82,0.05,163.76,0.82,111.0,557.4,57.6,6.34,98.71,60.11,133.3,8.78,22.99,25.0,6,3.01,12.85,26.67,1108.74,5.0,21.22,6.24,64.33,Eagle Ford,Lower Eagle Ford,False,1,1.2801987251974658,0.1749048126207735,,4.0,8.463180236607008e-05,1.9211014729168954e-05,0.00014828109049229912,0.9997434323358836,3.496633449055643e-06,9.471230797397243e-07
94,94,Public,3988,C04,B05,77,3994.42,,3984.42,0.41,0.78,0.99,9.05,0.09,0.89,0.13,27.25,0.04,199.21,0.72,111.0,416.43,55.24,5.14,82.93,43.89,57.57,7.08,19.58,25.0,6,2.35,5.0,22.29,1287.66,5.16,5.0,5.41,44.72,Eagle Ford,Lower Eagle Ford,False,1,-1.4542279809863654,-1.5370821088377025,,4.0,0.00029100607766309537,3.877419940008232e-09,2.4132826415643397e-07,0.999707510888254,1.2320748337599517e-06,5.753565132183361e-09
95,95,Public,3988,C04,B05,79,3994.58,,3984.58,0.34,0.45,1.8,9.97,0.39,1.7,0.25,22.76,0.11,172.3,1.41,217.49,686.12,63.72,4.7,120.73,67.38,110.57,7.91,32.36,25.0,6,3.1,8.4,34.59,1133.66,5.91,29.97,7.52,97.39,Eagle Ford,Lower Eagle Ford,False,3,4.125717692867911,-2.459258241799995,,3.0,1.738828648256831e-10,1.9204091117122598e-07,0.9999927375708683,6.572860030987238e-06,7.943612713048992e-11,4.972748704633942e-07
96,96,Public,3988,C04,B05,81,3994.75,,3984.75,0.47,0.29,1.1,8.01,0.42,0.89,0.15,25.32,0.05,186.52,0.85,111.0,462.84,55.12,5.28,82.4,52.39,131.39,6.82,24.69,25.0,6,2.49,8.4,19.16,1256.6,9.63,24.17,7.24,40.26,Eagle Ford,Lower Eagle Ford,False,1,0.4842893897065944,-0.7342969278821766,,4.0,1.1591193006044511e-06,4.006579954050043e-09,2.873887390706265e-07,0.9999985311158037,1.81736632016371e-08,1.9591341942395887e-10
97,97,Public,3988,C04,B05,83,3994.92,,3984.92,0.48,0.35,1.4,6.85,0.08,0.94,0.21,25.16,0.08,177.3,1.02,111.0,357.21,61.0,6.21,88.33,61.23,134.51,6.27,29.69,25.0,6,2.75,13.8,17.14,988.61,12.53,51.46,6.57,43.97,Eagle Ford,Lower Eagle Ford,False,1,1.1789655328938584,0.9424800281903774,,4.0,3.840402500113051e-05,5.95988478756368e-06,2.7110976262377257e-05,0.9999274403098737,9.183105489818621e-07,1.6649352648023032e-07
98,98,Public,3988,C04,B05,85,3995.08,,3985.08,0.47,0.14,0.38,3.81,0.003,0.54,0.08,32.08,0.02,218.53,0.75,111.0,78.81,40.0,6.94,24.18,29.03,25.87,6.0,12.69,25.0,6,2.0,5.0,12.4,1160.73,6.27,12.13,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.528916815090447,0.063469794281036,,1.0,0.9641746476528597,5.8453766883127855e-09,3.0921096119166094e-07,0.03544395508919282,0.0003748615841117765,6.220617497974036e-06
99,99,Public,3988,C04,B05,87,3995.25,,3985.25,0.53,0.04,0.32,4.82,0.03,0.31,0.08,30.53,0.02,205.65,0.65,111.0,80.82,40.0,7.56,23.45,29.12,49.66,6.0,12.18,25.0,6,2.0,6.15,10.0,1128.71,20.73,5.0,6.19,6.0,Eagle Ford,Lower Eagle Ford,False,2,-3.899265852775423,1.939911399643098,,4.0,0.456508435398749,1.013411772504798e-06,8.28950388024467e-06,0.5423610597354049,0.001085692901670665,3.5509048522658874e-05
100,100,Public,3988,C04,B05,89,3995.42,,3985.42,0.4,0.77,0.3,4.68,0.003,0.39,0.09,34.85,0.02,249.06,0.65,111.0,103.15,40.0,6.68,26.94,26.36,71.97,6.0,14.76,25.0,6,2.0,5.0,13.16,1237.85,7.98,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.725046341893868,-0.2642005758547877,,1.0,0.9944227345179038,2.364405320700259e-10,3.9980038837747484e-08,0.00540709805171669,0.00016839760296402672,1.7296109359252108e-06
101,101,Public,3988,C04,B05,91,3995.58,,3985.58,0.44,1.67,2.63,9.9,0.46,1.91,0.37,20.89,0.13,163.42,1.61,717.86,731.33,62.74,5.25,234.01,109.09,268.37,12.82,43.29,28.7,6,3.92,22.59,28.98,911.01,9.84,80.34,8.84,170.18,Eagle Ford,Lower Eagle Ford,False,3,10.480953020286872,-1.582083158087913,,3.0,1.190069787750141e-16,6.943278733290521e-07,0.9999991567956896,6.729920012966873e-15,5.084012888525934e-19,1.4887643014664723e-07
102,102,Public,3988,C04,B05,93,3995.75,,3985.75,0.46,0.61,0.59,9.81,0.14,0.72,0.1,26.44,0.03,211.06,0.62,111.0,329.74,64.09,5.81,71.25,39.23,80.9,6.29,13.73,25.0,6,2.41,5.73,23.36,1308.34,5.0,5.0,5.0,42.41,Eagle Ford,Lower Eagle Ford,False,1,-2.092285213025159,-1.0630408115692698,,4.0,0.00010121170970712288,1.4290136643144562e-09,9.315210498893019e-08,0.9998982953241691,3.9703365884965513e-07,1.3513461079497563e-09
103,103,Public,3988,C04,B05,95,3995.92,,3985.92,0.47,0.22,1.08,4.87,0.06,0.44,0.15,30.77,0.03,204.82,0.64,111.0,383.07,40.0,6.92,35.77,28.63,49.09,7.33,14.94,25.0,6,2.01,7.12,10.0,1117.88,10.12,5.11,5.15,14.99,Eagle Ford,Lower Eagle Ford,False,2,-3.2905646515617013,0.6810990474205894,,1.0,0.7751691901965425,3.2941871353512697e-07,4.807139798035261e-06,0.22354060300572742,0.0012473314562299307,3.773878298865453e-05
